model	encoder	prefix	source_cell_line	chrom	subgraph_index	negative_type	auc	ap	n_positive	n_negative	n	mean_score
GM12878	sage	valid	GM12878	chr15	5	SNS	0.028063599	0.30873876	127200	127200	254400	0.87456859
GM12878	sage	valid	GM12878	chr15	6	CNS	0.3313226	0.41683135	125620	125620	251240	0.84165694
GM12878	sage	valid	GM12878	chr15	6	MNS	0.11588841	0.32169381	125620	125620	251240	0.88578354
GM12878	sage	valid	GM12878	chr15	6	SNS	0.05603441	0.31160618	125620	125620	251240	0.89223688
GM12878	sage	valid	GM12878	chr15	7	CNS	0.34427786	0.41992664	120436	120436	240872	0.83636933
GM12878	sage	valid	GM12878	chr15	7	MNS	0.1196647	0.32304798	120436	120436	240872	0.88502276
GM12878	sage	valid	GM12878	chr15	7	SNS	0.067158142	0.31295052	120436	120436	240872	0.89129435
GM12878	sage	valid	GM12878	chr15	8	CNS	0.33393447	0.41773045	128991	128991	257982	0.84365991
GM12878	sage	valid	GM12878	chr15	8	MNS	0.12128048	0.32326809	128991	128991	257982	0.88740884
GM12878	sage	valid	GM12878	chr15	8	SNS	0.062646995	0.31235699	128991	128991	257982	0.89343137
GM12878	sage	valid	GM12878	chr15	9	CNS	0.30545849	0.40520156	137226	137226	274452	0.81662882
GM12878	sage	valid	GM12878	chr15	9	MNS	0.095665278	0.31809368	137226	137226	274452	0.86818235
GM12878	sage	valid	GM12878	chr15	9	SNS	0.038392094	0.30943857	137226	137226	274452	0.87748714
K562	sage	test_inter	GM12878	chr14	0	CNS	0.37535965	0.43894452	34537	34537	69074	0.5507439
K562	sage	test_inter	GM12878	chr14	0	MNS	0.19340578	0.34247732	34537	34537	69074	0.57561945
K562	sage	test_inter	GM12878	chr14	0	SNS	0.031448471	0.30957084	34537	34537	69074	0.64826482
K562	sage	test_inter	GM12878	chr14	1	CNS	0.33932132	0.4177311	119336	119336	238672	0.57391783
K562	sage	test_inter	GM12878	chr14	1	MNS	0.11875962	0.32297316	119336	119336	238672	0.62756317
K562	sage	test_inter	GM12878	chr14	1	SNS	0.057120568	0.31159339	119336	119336	238672	0.66049897
K562	sage	test_inter	GM12878	chr14	10	CNS	0.34113058	0.41981418	135449	135449	270898	0.57994389
K562	sage	test_inter	GM12878	chr14	10	MNS	0.11642584	0.32225758	135449	135449	270898	0.63472679
K562	sage	test_inter	GM12878	chr14	10	SNS	0.055590921	0.31171074	135449	135449	270898	0.66583816
K562	sage	test_inter	GM12878	chr14	11	CNS	0.33233762	0.4154903	142011	142011	284022	0.57483253
K562	sage	test_inter	GM12878	chr14	11	MNS	0.11005236	0.3208982	142011	142011	284022	0.63148506
K562	sage	test_inter	GM12878	chr14	11	SNS	0.049878441	0.31093673	142011	142011	284022	0.66363524
K562	sage	test_inter	GM12878	chr14	12	CNS	0.35661617	0.43011996	117626	117626	235252	0.57317343
K562	sage	test_inter	GM12878	chr14	12	MNS	0.11109158	0.32076891	117626	117626	235252	0.63295756
K562	sage	test_inter	GM12878	chr14	12	SNS	0.054501828	0.31173598	117626	117626	235252	0.66018514
K562	sage	test_inter	GM12878	chr14	13	CNS	0.3897571	0.44392168	97129	97129	194258	0.61089509
K562	sage	test_inter	GM12878	chr14	13	MNS	0.1611496	0.33399602	97129	97129	194258	0.66471812
K562	sage	test_inter	GM12878	chr14	13	SNS	0.13001417	0.32521219	97129	97129	194258	0.67527492
K562	sage	test_inter	GM12878	chr14	14	CNS	0.36544349	0.43572265	111900	111900	223800	0.57741948
K562	sage	test_inter	GM12878	chr14	14	MNS	0.12005159	0.32267839	111900	111900	223800	0.63374415
K562	sage	test_inter	GM12878	chr14	14	SNS	0.061820122	0.31275761	111900	111900	223800	0.66165426
K562	sage	test_inter	GM12878	chr14	15	CNS	0.33919221	0.4199398	130603	130603	261206	0.58270669
K562	sage	test_inter	GM12878	chr14	15	MNS	0.12010298	0.32312117	130603	130603	261206	0.63868792
K562	sage	test_inter	GM12878	chr14	15	SNS	0.063775503	0.31263419	130603	130603	261206	0.66598283
K562	sage	test_inter	GM12878	chr14	16	CNS	0.36950797	0.430818	112314	112314	224628	0.60192929
K562	sage	test_inter	GM12878	chr14	16	MNS	0.15237009	0.33202894	112314	112314	224628	0.65435364
K562	sage	test_inter	GM12878	chr14	16	SNS	0.1059129	0.31974576	112314	112314	224628	0.67215519
K562	sage	test_inter	GM12878	chr14	17	CNS	0.34417276	0.4224637	109891	109891	219782	0.56508036
K562	sage	test_inter	GM12878	chr14	17	MNS	0.10855465	0.32043585	109891	109891	219782	0.61963035
K562	sage	test_inter	GM12878	chr14	17	SNS	0.042574293	0.31011901	109891	109891	219782	0.65827283
K562	sage	test_inter	GM12878	chr14	18	CNS	0.3449311	0.42379876	105259	105259	210518	0.57020709
K562	sage	test_inter	GM12878	chr14	18	MNS	0.11398427	0.32167152	105259	105259	210518	0.62641956
K562	sage	test_inter	GM12878	chr14	18	SNS	0.048636833	0.31080175	105259	105259	210518	0.66081055
K562	sage	test_inter	GM12878	chr14	2	CNS	0.38819635	0.44593543	95633	95633	191266	0.5928927
K562	sage	test_inter	GM12878	chr14	2	MNS	0.13891454	0.32699577	95633	95633	191266	0.65089201
K562	sage	test_inter	GM12878	chr14	2	SNS	0.094339095	0.31760194	95633	95633	191266	0.66778803
K562	sage	test_inter	GM12878	chr14	3	CNS	0.34971155	0.42037771	129606	129606	259212	0.59409371
K562	sage	test_inter	GM12878	chr14	3	MNS	0.13574294	0.32759241	129606	129606	259212	0.64823394
K562	sage	test_inter	GM12878	chr14	3	SNS	0.083910521	0.31594116	129606	129606	259212	0.66995485
K562	sage	test_inter	GM12878	chr14	4	CNS	0.3766688	0.44093453	105529	105529	211058	0.58404549
K562	sage	test_inter	GM12878	chr14	4	MNS	0.13124051	0.32558236	105529	105529	211058	0.64173091
K562	sage	test_inter	GM12878	chr14	4	SNS	0.079610093	0.31507329	105529	105529	211058	0.66445004
K562	sage	test_inter	GM12878	chr14	5	CNS	0.38862864	0.44354642	95864	95864	191728	0.61135862
K562	sage	test_inter	GM12878	chr14	5	MNS	0.16772854	0.33579723	95864	95864	191728	0.66276205
K562	sage	test_inter	GM12878	chr14	5	SNS	0.12993014	0.32473934	95864	95864	191728	0.67562806
K562	sage	test_inter	GM12878	chr14	6	CNS	0.36649333	0.43503633	108457	108457	216914	0.58027921
K562	sage	test_inter	GM12878	chr14	6	MNS	0.12664625	0.32395919	108457	108457	216914	0.63819984
K562	sage	test_inter	GM12878	chr14	6	SNS	0.067299298	0.31336864	108457	108457	216914	0.66313059
K562	sage	test_inter	GM12878	chr14	7	CNS	0.34821744	0.42430462	127823	127823	255646	0.58201056
K562	sage	test_inter	GM12878	chr14	7	MNS	0.12293935	0.32363868	127823	127823	255646	0.63805972
K562	sage	test_inter	GM12878	chr14	7	SNS	0.065904247	0.31293395	127823	127823	255646	0.6648533
K562	sage	test_inter	GM12878	chr14	8	CNS	0.35551196	0.42921226	122596	122596	245192	0.58080839
K562	sage	test_inter	GM12878	chr14	8	MNS	0.12247165	0.32339263	122596	122596	245192	0.63693398
K562	sage	test_inter	GM12878	chr14	8	SNS	0.065513978	0.31302006	122596	122596	245192	0.66371975
K562	sage	test_inter	GM12878	chr14	9	CNS	0.34611758	0.42093128	129173	129173	258346	0.57631006
K562	sage	test_inter	GM12878	chr14	9	MNS	0.11357482	0.32145864	129173	129173	258346	0.63357423
K562	sage	test_inter	GM12878	chr14	9	SNS	0.055523434	0.3117039	129173	129173	258346	0.66265369
K562	sage	test_inter	GM12878	chr22	0	CNS	0.4108907	0.45796721	15145	15145	30290	0.58684381
K562	sage	test_inter	GM12878	chr22	0	MNS	0.21987327	0.35513763	15145	15145	30290	0.61690791
K562	sage	test_inter	GM12878	chr22	0	SNS	0.10600359	0.32152205	15145	15145	30290	0.65676137
K562	sage	test_inter	GM12878	chr22	1	CNS	0.36206261	0.43237371	82786	82786	165572	0.56054586
K562	sage	test_inter	GM12878	chr22	1	MNS	0.10978162	0.32064763	82786	82786	165572	0.61779444
K562	sage	test_inter	GM12878	chr22	1	SNS	0.040394475	0.30999927	82786	82786	165572	0.65497525
K562	sage	test_inter	GM12878	chr22	2	CNS	0.34478839	0.42261208	111320	111320	222640	0.57933102
K562	sage	test_inter	GM12878	chr22	2	MNS	0.12392911	0.32416882	111320	111320	222640	0.6345661
K562	sage	test_inter	GM12878	chr22	2	SNS	0.063403943	0.31243998	111320	111320	222640	0.664181
K562	sage	test_inter	GM12878	chr22	3	CNS	0.34321367	0.42077848	132315	132315	264630	0.58536474
K562	sage	test_inter	GM12878	chr22	3	MNS	0.12296241	0.32358978	132315	132315	264630	0.64075389
K562	sage	test_inter	GM12878	chr22	3	SNS	0.065827463	0.31299374	132315	132315	264630	0.66702392
K562	sage	test_inter	GM12878	chr22	4	CNS	0.34376267	0.42118099	131392	131392	262784	0.58758435
K562	sage	test_inter	GM12878	chr22	4	MNS	0.12634946	0.32442593	131392	131392	262784	0.6420732
K562	sage	test_inter	GM12878	chr22	4	SNS	0.067884365	0.31334378	131392	131392	262784	0.66829474
K562	sage	test_inter	GM12878	chr22	5	CNS	0.33090616	0.41486804	136281	136281	272562	0.57104593
K562	sage	test_inter	GM12878	chr22	5	MNS	0.10282029	0.31935709	136281	136281	272562	0.62881097
K562	sage	test_inter	GM12878	chr22	5	SNS	0.043722589	0.31026135	136281	136281	272562	0.66241941
K562	sage	test_inter	GM12878	chr22	6	CNS	0.3335943	0.41607439	132492	132492	264984	0.56857976
K562	sage	test_inter	GM12878	chr22	6	MNS	0.10073406	0.31891366	132492	132492	264984	0.62772101
K562	sage	test_inter	GM12878	chr22	6	SNS	0.04212708	0.31020835	132492	132492	264984	0.66070684
K562	sage	test_inter	GM12878	chr22	7	CNS	0.36743547	0.43250981	107163	107163	214326	0.59026072
K562	sage	test_inter	GM12878	chr22	7	MNS	0.13291898	0.32612143	107163	107163	214326	0.64737899
K562	sage	test_inter	GM12878	chr22	7	SNS	0.081810729	0.31531566	107163	107163	214326	0.66897412
K562	sage	test_inter	GM12878	chr22	8	CNS	0.36730851	0.43234441	106070	106070	212140	0.5886858
K562	sage	test_inter	GM12878	chr22	8	MNS	0.13121162	0.32574611	106070	106070	212140	0.64603442
K562	sage	test_inter	GM12878	chr22	8	SNS	0.080065067	0.31505145	106070	106070	212140	0.66792839
K562	sage	test_inter	GM12878	chrX	0	CNS	0.38465059	0.44293411	88441	88441	176882	0.59024619
K562	sage	test_inter	GM12878	chrX	0	MNS	0.14490071	0.32940767	88441	88441	176882	0.64176321
K562	sage	test_inter	GM12878	chrX	0	SNS	0.084036936	0.31585541	88441	88441	176882	0.66800673
K562	sage	test_inter	GM12878	chrX	1	CNS	0.404857	0.45508293	83606	83606	167212	0.59949857
K562	sage	test_inter	GM12878	chrX	1	MNS	0.14880719	0.32974401	83606	83606	167212	0.65683793
K562	sage	test_inter	GM12878	chrX	1	SNS	0.10641867	0.31984965	83606	83606	167212	0.67253357
K562	sage	test_inter	GM12878	chrX	10	CNS	0.3977336	0.45214807	78976	78976	157952	0.59296278
K562	sage	test_inter	GM12878	chrX	10	MNS	0.14669335	0.32986929	78976	78976	157952	0.65172145
K562	sage	test_inter	GM12878	chrX	10	SNS	0.098967721	0.31857987	78976	78976	157952	0.66952527
K562	sage	test_inter	GM12878	chrX	11	CNS	0.39590631	0.45098677	48710	48710	97420	0.57529193
K562	sage	test_inter	GM12878	chrX	11	MNS	0.16187849	0.33377096	48710	48710	97420	0.61461223
K562	sage	test_inter	GM12878	chrX	11	SNS	0.061599347	0.31331392	48710	48710	97420	0.66043657
K562	sage	test_inter	GM12878	chrX	12	CNS	0.40029675	0.45517739	29663	29663	59326	0.56298994
K562	sage	test_inter	GM12878	chrX	12	MNS	0.18833445	0.34393313	29663	29663	59326	0.5909623
K562	sage	test_inter	GM12878	chrX	12	SNS	0.04771826	0.31173493	29663	29663	59326	0.65355949
K562	sage	test_inter	GM12878	chrX	13	CNS	0.40718111	0.4567727	75029	75029	150058	0.59601137
K562	sage	test_inter	GM12878	chrX	13	MNS	0.14945405	0.33057363	75029	75029	150058	0.65463711
K562	sage	test_inter	GM12878	chrX	13	SNS	0.10814735	0.32026184	75029	75029	150058	0.67011029
K562	sage	test_inter	GM12878	chrX	14	CNS	0.39344565	0.44991144	79427	79427	158854	0.58777473
K562	sage	test_inter	GM12878	chrX	14	MNS	0.14241673	0.32903675	79427	79427	158854	0.64766045
K562	sage	test_inter	GM12878	chrX	14	SNS	0.093308159	0.31748656	79427	79427	158854	0.66691164
K562	sage	test_inter	GM12878	chrX	15	CNS	0.40211349	0.45415485	81500	81500	163000	0.59521453
K562	sage	test_inter	GM12878	chrX	15	MNS	0.15205392	0.33146804	81500	81500	163000	0.65191543
K562	sage	test_inter	GM12878	chrX	15	SNS	0.1045133	0.3195687	81500	81500	163000	0.67019514
K562	sage	test_inter	GM12878	chrX	16	CNS	0.41820174	0.46261973	67524	67524	135048	0.60181701
K562	sage	test_inter	GM12878	chrX	16	MNS	0.16142132	0.33407717	67524	67524	135048	0.65973805
K562	sage	test_inter	GM12878	chrX	16	SNS	0.126283	0.32411838	67524	67524	135048	0.67203024
K562	sage	test_inter	GM12878	chrX	17	CNS	0.42294569	0.46673426	61699	61699	123398	0.59400217
K562	sage	test_inter	GM12878	chrX	17	MNS	0.15447619	0.3315505	61699	61699	123398	0.65231846
K562	sage	test_inter	GM12878	chrX	17	SNS	0.11248732	0.32106249	61699	61699	123398	0.66772222
K562	sage	test_inter	GM12878	chrX	18	CNS	0.44098958	0.4747357	50744	50744	101488	0.59576964
K562	sage	test_inter	GM12878	chrX	18	MNS	0.1575723	0.33260302	50744	50744	101488	0.65829844
K562	sage	test_inter	GM12878	chrX	18	SNS	0.12973993	0.32514021	50744	50744	101488	0.66748961
K562	sage	test_inter	GM12878	chrX	19	CNS	0.41084409	0.45684433	73186	73186	146372	0.60802519
K562	sage	test_inter	GM12878	chrX	19	MNS	0.17576099	0.33995063	73186	73186	146372	0.66152199
K562	sage	test_inter	GM12878	chrX	19	SNS	0.13612557	0.32683482	73186	73186	146372	0.67512731
K562	sage	test_inter	GM12878	chrX	2	CNS	0.3833537	0.44498067	92575	92575	185150	0.58650045
K562	sage	test_inter	GM12878	chrX	2	MNS	0.1355909	0.32696583	92575	92575	185150	0.64348579
K562	sage	test_inter	GM12878	chrX	2	SNS	0.080262458	0.31519251	92575	92575	185150	0.66748757
K562	sage	test_inter	GM12878	chrX	20	CNS	0.40202709	0.45397345	73886	73886	147772	0.58399082
K562	sage	test_inter	GM12878	chrX	20	MNS	0.14001539	0.32856456	73886	73886	147772	0.64435715
K562	sage	test_inter	GM12878	chrX	20	SNS	0.092487432	0.31720023	73886	73886	147772	0.66391386
K562	sage	test_inter	GM12878	chrX	21	CNS	0.39944854	0.45478042	78364	78364	156728	0.58086671
K562	sage	test_inter	GM12878	chrX	21	MNS	0.13196537	0.3256679	78364	78364	156728	0.64143228
K562	sage	test_inter	GM12878	chrX	21	SNS	0.08144832	0.31536506	78364	78364	156728	0.66323974
K562	sage	test_inter	GM12878	chrX	22	CNS	0.4060903	0.45648653	76902	76902	153804	0.59179243
K562	sage	test_inter	GM12878	chrX	22	MNS	0.14784895	0.33007804	76902	76902	153804	0.6498909
K562	sage	test_inter	GM12878	chrX	22	SNS	0.10174387	0.31893877	76902	76902	153804	0.66803128
K562	sage	test_inter	GM12878	chrX	23	CNS	0.39323758	0.44779979	76114	76114	152228	0.58453359
K562	sage	test_inter	GM12878	chrX	23	MNS	0.13813344	0.32686802	76114	76114	152228	0.64354601
K562	sage	test_inter	GM12878	chrX	23	SNS	0.084772268	0.31581498	76114	76114	152228	0.66470825
K562	sage	test_inter	GM12878	chrX	24	CNS	0.39434977	0.44681848	79192	79192	158384	0.59438596
K562	sage	test_inter	GM12878	chrX	24	MNS	0.15076466	0.3310781	79192	79192	158384	0.65051604
K562	sage	test_inter	GM12878	chrX	24	SNS	0.10322175	0.31906721	79192	79192	158384	0.66899037
K562	sage	test_inter	GM12878	chrX	25	CNS	0.41482154	0.45740314	68732	68732	137464	0.60537813
K562	sage	test_inter	GM12878	chrX	25	MNS	0.16357662	0.33443709	68732	68732	137464	0.66327144
K562	sage	test_inter	GM12878	chrX	25	SNS	0.13508554	0.32625752	68732	68732	137464	0.67268777
K562	sage	test_inter	GM12878	chrX	26	CNS	0.39451683	0.44654505	85313	85313	170626	0.598779
K562	sage	test_inter	GM12878	chrX	26	MNS	0.15143063	0.33169745	85313	85313	170626	0.65553815
K562	sage	test_inter	GM12878	chrX	26	SNS	0.10934561	0.3207841	85313	85313	170626	0.67121237
K562	sage	test_inter	GM12878	chrX	27	CNS	0.39903668	0.45368652	75569	75569	151138	0.58132274
K562	sage	test_inter	GM12878	chrX	27	MNS	0.13253412	0.32602536	75569	75569	151138	0.64216222
K562	sage	test_inter	GM12878	chrX	27	SNS	0.083590364	0.31574193	75569	75569	151138	0.66320269
K562	sage	test_inter	GM12878	chrX	28	CNS	0.41994154	0.46134853	63816	63816	127632	0.61507529
K562	sage	test_inter	GM12878	chrX	28	MNS	0.17702432	0.33895427	63816	63816	127632	0.669389
K562	sage	test_inter	GM12878	chrX	28	SNS	0.15146904	0.33047041	63816	63816	127632	0.67762169
K562	sage	test_inter	GM12878	chrX	29	CNS	0.4132227	0.46036146	71009	71009	142018	0.59915788
K562	sage	test_inter	GM12878	chrX	29	MNS	0.15221096	0.33095121	71009	71009	142018	0.65676512
K562	sage	test_inter	GM12878	chrX	29	SNS	0.11183725	0.32100719	71009	71009	142018	0.67140997
K562	sage	test_inter	GM12878	chrX	3	CNS	0.38109628	0.44241001	91865	91865	183730	0.58319379
K562	sage	test_inter	GM12878	chrX	3	MNS	0.12851395	0.32514476	91865	91865	183730	0.6425626
K562	sage	test_inter	GM12878	chrX	3	SNS	0.076088581	0.31458774	91865	91865	183730	0.66535546
K562	sage	test_inter	GM12878	chrX	30	CNS	0.3995561	0.45354767	73169	73169	146338	0.58062336
K562	sage	test_inter	GM12878	chrX	30	MNS	0.12969365	0.32517302	73169	73169	146338	0.6430365
K562	sage	test_inter	GM12878	chrX	30	SNS	0.080610173	0.31516917	73169	73169	146338	0.66375924
K562	sage	test_inter	GM12878	chrX	31	CNS	0.40002308	0.45563109	72160	72160	144320	0.57520549
K562	sage	test_inter	GM12878	chrX	31	MNS	0.12109425	0.32332001	72160	72160	144320	0.63967188
K562	sage	test_inter	GM12878	chrX	31	SNS	0.071975344	0.3139845	72160	72160	144320	0.66176907
K562	sage	test_inter	GM12878	chrX	4	CNS	0.3871853	0.44343689	87203	87203	174406	0.58935806
K562	sage	test_inter	GM12878	chrX	4	MNS	0.14025177	0.3285102	87203	87203	174406	0.64751262
K562	sage	test_inter	GM12878	chrX	4	SNS	0.090312344	0.31702474	87203	87203	174406	0.66734926
K562	sage	test_inter	GM12878	chrX	5	CNS	0.40391196	0.45463547	73860	73860	147720	0.58919329
K562	sage	test_inter	GM12878	chrX	5	MNS	0.1381536	0.32729547	73860	73860	147720	0.65023778
K562	sage	test_inter	GM12878	chrX	5	SNS	0.096691689	0.31820599	73860	73860	147720	0.66612907
K562	sage	test_inter	GM12878	chrX	6	CNS	0.40133702	0.45514849	75640	75640	151280	0.58101118
K562	sage	test_inter	GM12878	chrX	6	MNS	0.13350001	0.32606839	75640	75640	151280	0.64203975
K562	sage	test_inter	GM12878	chrX	6	SNS	0.085196478	0.31602587	75640	75640	151280	0.66207648
K562	sage	test_inter	GM12878	chrX	7	CNS	0.39177986	0.45205774	75475	75475	150950	0.57228058
K562	sage	test_inter	GM12878	chrX	7	MNS	0.11598689	0.32179497	75475	75475	150950	0.63619863
K562	sage	test_inter	GM12878	chrX	7	SNS	0.064116637	0.31299033	75475	75475	150950	0.65873623
K562	sage	test_inter	GM12878	chrX	8	CNS	0.38305554	0.44372882	94598	94598	189196	0.58712583
K562	sage	test_inter	GM12878	chrX	8	MNS	0.13166659	0.32570717	94598	94598	189196	0.64614358
K562	sage	test_inter	GM12878	chrX	8	SNS	0.079982557	0.3151141	94598	94598	189196	0.66792973
K562	sage	test_inter	GM12878	chrX	9	CNS	0.3760487	0.44176342	86696	86696	173392	0.58204761
K562	sage	test_inter	GM12878	chrX	9	MNS	0.13339744	0.326356	86696	86696	173392	0.63725506
K562	sage	test_inter	GM12878	chrX	9	SNS	0.071817318	0.31393742	86696	86696	173392	0.66531576
K562	sage	test_intra	K562	chr14	0	CNS	0.41059284	0.45539898	21677	21677	43354	0.55962609
K562	sage	test_intra	K562	chr14	0	MNS	0.1876235	0.34079111	21677	21677	43354	0.5892369
K562	sage	test_intra	K562	chr14	0	SNS	0.03627714	0.310317	21677	21677	43354	0.65756428
K562	sage	test_intra	K562	chr14	1	CNS	0.39390574	0.45272714	63463	63463	126926	0.56915373
K562	sage	test_intra	K562	chr14	1	MNS	0.1192734	0.32283489	63463	63463	126926	0.62789591
K562	sage	test_intra	K562	chr14	1	SNS	0.048261008	0.31086245	63463	63463	126926	0.66629516
K562	sage	test_intra	K562	chr14	10	CNS	0.4031773	0.45800189	62115	62115	124230	0.58595102
K562	sage	test_intra	K562	chr14	10	MNS	0.1321096	0.32585509	62115	62115	124230	0.64469664
K562	sage	test_intra	K562	chr14	10	SNS	0.066662563	0.31338431	62115	62115	124230	0.67459041
K562	sage	test_intra	K562	chr14	11	CNS	0.3927321	0.4529329	65901	65901	131802	0.57959753
K562	sage	test_intra	K562	chr14	11	MNS	0.12031183	0.32291372	65901	65901	131802	0.64053452
K562	sage	test_intra	K562	chr14	11	SNS	0.05541682	0.31188406	65901	65901	131802	0.67248227
K562	sage	test_intra	K562	chr14	12	CNS	0.41012304	0.4607507	57895	57895	115790	0.58374138
K562	sage	test_intra	K562	chr14	12	MNS	0.12728484	0.32419538	57895	57895	115790	0.6460061
K562	sage	test_intra	K562	chr14	12	SNS	0.065657581	0.31343326	57895	57895	115790	0.67196599
K562	sage	test_intra	K562	chr14	13	CNS	0.43851289	0.47300537	46383	46383	92766	0.62891958
K562	sage	test_intra	K562	chr14	13	MNS	0.18012035	0.33916311	46383	46383	92766	0.68686031
K562	sage	test_intra	K562	chr14	13	SNS	0.1651445	0.33407626	46383	46383	92766	0.69115572
K562	sage	test_intra	K562	chr14	14	CNS	0.41792237	0.46668537	53930	53930	107860	0.589144
K562	sage	test_intra	K562	chr14	14	MNS	0.13428954	0.32579131	53930	53930	107860	0.64980436
K562	sage	test_intra	K562	chr14	14	SNS	0.077290266	0.31509785	53930	53930	107860	0.67378032
K562	sage	test_intra	K562	chr14	15	CNS	0.40534552	0.45986819	61081	61081	122162	0.58735432
K562	sage	test_intra	K562	chr14	15	MNS	0.13146468	0.32561189	61081	61081	122162	0.65003233
K562	sage	test_intra	K562	chr14	15	SNS	0.073477442	0.31418413	61081	61081	122162	0.6752052
K562	sage	test_intra	K562	chr14	16	CNS	0.40312585	0.45091002	61487	61487	122974	0.60175712
K562	sage	test_intra	K562	chr14	16	MNS	0.15003995	0.33033466	61487	61487	122974	0.66067507
K562	sage	test_intra	K562	chr14	16	SNS	0.097530786	0.31800196	61487	61487	122974	0.68013062
K562	sage	test_intra	K562	chr14	17	CNS	0.39811296	0.4551163	60818	60818	121636	0.57691394
K562	sage	test_intra	K562	chr14	17	MNS	0.121927	0.32347546	60818	60818	121636	0.6366227
K562	sage	test_intra	K562	chr14	17	SNS	0.05287676	0.31142664	60818	60818	121636	0.67185149
K562	sage	test_intra	K562	chr14	18	CNS	0.39902691	0.45502207	58268	58268	116536	0.57291668
K562	sage	test_intra	K562	chr14	18	MNS	0.11400649	0.32153087	58268	58268	116536	0.63525505
K562	sage	test_intra	K562	chr14	18	SNS	0.048351079	0.31097174	58268	58268	116536	0.66918494
K562	sage	test_intra	K562	chr14	2	CNS	0.43182911	0.47236847	46796	46796	93592	0.60214388
K562	sage	test_intra	K562	chr14	2	MNS	0.14634522	0.3288217	46796	46796	93592	0.66528143
K562	sage	test_intra	K562	chr14	2	SNS	0.10530495	0.31977523	46796	46796	93592	0.67916358
K562	sage	test_intra	K562	chr14	3	CNS	0.40162336	0.45342678	62728	62728	125456	0.60435126
K562	sage	test_intra	K562	chr14	3	MNS	0.15168747	0.33106082	62728	62728	125456	0.66313787
K562	sage	test_intra	K562	chr14	3	SNS	0.097153403	0.31808403	62728	62728	125456	0.68325654
K562	sage	test_intra	K562	chr14	4	CNS	0.42540692	0.4691059	51168	51168	102336	0.5952446
K562	sage	test_intra	K562	chr14	4	MNS	0.14612632	0.32888997	51168	51168	102336	0.65549
K562	sage	test_intra	K562	chr14	4	SNS	0.09212506	0.31738097	51168	51168	102336	0.6759596
K562	sage	test_intra	K562	chr14	5	CNS	0.44411148	0.47548333	42604	42604	85208	0.62360048
K562	sage	test_intra	K562	chr14	5	MNS	0.18234828	0.34044975	42604	42604	85208	0.68048383
K562	sage	test_intra	K562	chr14	5	SNS	0.15548886	0.33113093	42604	42604	85208	0.68873583
K562	sage	test_intra	K562	chr14	6	CNS	0.42436259	0.46762912	51023	51023	102046	0.60471442
K562	sage	test_intra	K562	chr14	6	MNS	0.1616729	0.33301674	51023	51023	102046	0.66376641
K562	sage	test_intra	K562	chr14	6	SNS	0.10786403	0.32019362	51023	51023	102046	0.68128788
K562	sage	test_intra	K562	chr14	7	CNS	0.41210781	0.46069808	58423	58423	116846	0.59336337
K562	sage	test_intra	K562	chr14	7	MNS	0.14399432	0.32841527	58423	58423	116846	0.6535288
K562	sage	test_intra	K562	chr14	7	SNS	0.084361154	0.31587352	58423	58423	116846	0.67670267
K562	sage	test_intra	K562	chr14	8	CNS	0.41589648	0.46529401	56076	56076	112152	0.58931918
K562	sage	test_intra	K562	chr14	8	MNS	0.1360355	0.32666752	56076	56076	112152	0.65034064
K562	sage	test_intra	K562	chr14	8	SNS	0.079187498	0.31524066	56076	56076	112152	0.67427377
K562	sage	test_intra	K562	chr14	9	CNS	0.40725209	0.45676279	60515	60515	121030	0.59784341
K562	sage	test_intra	K562	chr14	9	MNS	0.14727749	0.32937776	60515	60515	121030	0.65635699
K562	sage	test_intra	K562	chr14	9	SNS	0.088513829	0.31656718	60515	60515	121030	0.67894137
K562	sage	test_intra	K562	chr22	0	CNS	0.44034684	0.47446752	15458	15458	30916	0.61610022
K562	sage	test_intra	K562	chr22	0	MNS	0.25213716	0.36494137	15458	15458	30916	0.65250927
K562	sage	test_intra	K562	chr22	0	SNS	0.18641019	0.35117649	15458	15458	30916	0.67357896
K562	sage	test_intra	K562	chr22	1	CNS	0.31722836	0.40262243	158780	158780	317560	0.58189638
K562	sage	test_intra	K562	chr22	1	MNS	0.12991045	0.32478731	158780	158780	317560	0.62975294
K562	sage	test_intra	K562	chr22	1	SNS	0.049436512	0.31105439	158780	158780	317560	0.66613034
K562	sage	test_intra	K562	chr22	2	CNS	0.28373446	0.38524374	259290	259290	518580	0.58784737
K562	sage	test_intra	K562	chr22	2	MNS	0.14961487	0.33009491	259290	259290	518580	0.61619299
K562	sage	test_intra	K562	chr22	2	SNS	0.044177382	0.31075466	259290	259290	518580	0.66801506
K562	sage	test_intra	K562	chr22	3	CNS	0.39623378	0.45314464	65975	65975	131950	0.5902096
K562	sage	test_intra	K562	chr22	3	MNS	0.12978507	0.32506371	65975	65975	131950	0.65103425
K562	sage	test_intra	K562	chr22	3	SNS	0.067055312	0.31333551	65975	65975	131950	0.67834795
K562	sage	test_intra	K562	chr22	4	CNS	0.39799244	0.45352745	62098	62098	124196	0.59085941
K562	sage	test_intra	K562	chr22	4	MNS	0.13490949	0.32627597	62098	62098	124196	0.65126874
K562	sage	test_intra	K562	chr22	4	SNS	0.071770021	0.3140136	62098	62098	124196	0.67781769
K562	sage	test_intra	K562	chr22	5	CNS	0.39065626	0.45101242	67378	67378	134756	0.57441149
