image_name,pixel_coords
chr_10_62,"(0, 43)"
chr_10_62,"(0, 43)"
chr_10_63,"(166, 196)"
chr_10_63,"(166, 196)"
chr_10_63,"(123, 196)"
chr_10_63,"(184, 196)"
chr_10_63,"(108, 151)"
chr_10_63,"(184, 196)"
chr_10_63,"(123, 151)"
chr_10_63,"(151, 196)"
chr_10_63,"(0, 7)"
chr_10_63,"(166, 184)"
chr_10_63,"(166, 196)"
chr_10_63,"(184, 196)"
chr_10_63,"(0, 41)"
chr_10_63,"(0, 88)"
chr_10_63,"(166, 196)"
chr_10_63,"(0, 108)"
chr_10_64,"(68, 143)"
chr_10_64,"(68, 181)"
chr_10_64,"(25, 143)"
chr_10_64,"(86, 125)"
chr_10_64,"(139, 196)"
chr_10_64,"(10, 53)"
chr_10_64,"(143, 181)"
chr_10_64,"(86, 108)"
chr_10_64,"(143, 196)"
chr_10_64,"(25, 53)"
chr_10_64,"(108, 143)"
chr_10_64,"(53, 125)"
chr_10_64,"(108, 129)"
chr_10_64,"(68, 86)"
chr_10_64,"(108, 196)"
chr_10_64,"(68, 125)"
chr_10_64,"(86, 129)"
chr_10_64,"(139, 196)"
chr_10_64,"(108, 139)"
chr_10_64,"(143, 196)"
chr_10_64,"(68, 129)"
chr_10_64,"(0, 10)"
chr_10_64,"(143, 196)"
chr_10_65,"(0, 45)"
chr_10_65,"(0, 83)"
chr_10_65,"(0, 45)"
chr_10_65,"(0, 27)"
chr_10_65,"(41, 113)"
chr_10_65,"(45, 83)"
chr_10_65,"(0, 10)"
chr_10_65,"(45, 107)"
chr_10_65,"(10, 45)"
chr_10_65,"(0, 27)"
chr_10_65,"(10, 31)"
chr_10_65,"(10, 107)"
chr_10_65,"(0, 27)"
chr_10_65,"(0, 31)"
chr_10_65,"(143, 196)"
chr_10_65,"(41, 119)"
chr_10_65,"(10, 41)"
chr_10_65,"(45, 130)"
chr_10_65,"(0, 31)"
chr_10_65,"(130, 166)"
chr_10_65,"(45, 113)"
chr_10_66,"(0, 15)"
chr_10_66,"(0, 9)"
chr_10_66,"(107, 196)"
chr_10_66,"(0, 9)"
chr_10_66,"(45, 107)"
chr_10_66,"(0, 21)"
chr_10_66,"(0, 32)"
chr_10_66,"(32, 68)"
chr_10_66,"(107, 196)"
chr_10_66,"(0, 15)"
chr_10_67,"(9, 163)"
chr_10_67,"(0, 9)"
chr_10_67,"(9, 159)"
chr_10_68,"(0, 65)"
chr_10_68,"(0, 61)"
chr_10_69,"(114, 189)"
chr_10_69,"(121, 196)"
chr_10_69,"(167, 196)"
chr_10_69,"(167, 196)"
chr_10_69,"(121, 167)"
chr_10_69,"(114, 153)"
chr_10_69,"(114, 196)"
chr_10_69,"(121, 189)"
chr_10_69,"(121, 153)"
chr_10_69,"(167, 196)"
chr_10_69,"(121, 196)"
chr_10_69,"(167, 196)"
chr_10_69,"(121, 144)"
chr_10_69,"(121, 196)"
chr_10_69,"(114, 196)"
chr_10_69,"(114, 196)"
chr_10_69,"(114, 144)"
chr_10_69,"(167, 196)"
chr_10_70,"(16, 91)"
chr_10_70,"(179, 196)"
chr_10_70,"(23, 103)"
chr_10_70,"(69, 161)"
chr_10_70,"(69, 151)"
chr_10_70,"(128, 179)"
chr_10_70,"(23, 69)"
chr_10_70,"(133, 161)"
chr_10_70,"(128, 161)"
chr_10_70,"(16, 55)"
chr_10_70,"(133, 179)"
chr_10_70,"(16, 133)"
chr_10_70,"(133, 151)"
chr_10_70,"(23, 91)"
chr_10_70,"(161, 179)"
chr_10_70,"(23, 55)"
chr_10_70,"(69, 179)"
chr_10_70,"(128, 151)"
chr_10_70,"(108, 179)"
chr_10_70,"(179, 190)"
chr_10_70,"(23, 128)"
chr_10_70,"(108, 133)"
chr_10_70,"(69, 133)"
chr_10_70,"(23, 46)"
chr_10_70,"(23, 133)"
chr_10_70,"(128, 190)"
chr_10_70,"(16, 103)"
chr_10_70,"(161, 190)"
chr_10_70,"(16, 128)"
chr_10_70,"(133, 190)"
chr_10_70,"(16, 46)"
chr_10_70,"(69, 128)"
chr_10_71,"(81, 105)"
chr_10_71,"(0, 5)"
chr_10_71,"(0, 63)"
chr_10_71,"(0, 53)"
chr_10_71,"(30, 81)"
chr_10_71,"(35, 63)"
chr_10_71,"(30, 63)"
chr_10_71,"(35, 81)"
chr_10_71,"(0, 35)"
chr_10_71,"(178, 196)"
chr_10_71,"(35, 53)"
chr_10_71,"(122, 196)"
chr_10_71,"(122, 196)"
chr_10_71,"(63, 81)"
chr_10_71,"(0, 81)"
chr_10_71,"(30, 53)"
chr_10_71,"(10, 81)"
chr_10_71,"(81, 92)"
chr_10_71,"(0, 30)"
chr_10_71,"(10, 35)"
chr_10_71,"(0, 35)"
chr_10_71,"(0, 35)"
chr_10_71,"(30, 92)"
chr_10_71,"(195, 196)"
chr_10_71,"(178, 196)"
chr_10_71,"(0, 5)"
chr_10_71,"(63, 92)"
chr_10_71,"(0, 30)"
chr_10_71,"(35, 92)"
chr_10_71,"(0, 30)"
chr_10_71,"(178, 196)"
chr_10_72,"(0, 7)"
chr_10_72,"(134, 196)"
chr_10_72,"(134, 163)"
chr_10_72,"(80, 134)"
chr_10_72,"(24, 196)"
chr_10_72,"(24, 119)"
chr_10_72,"(168, 196)"
chr_10_72,"(134, 196)"
chr_10_72,"(168, 196)"
chr_10_72,"(97, 119)"
chr_10_72,"(80, 119)"
chr_10_72,"(134, 168)"
chr_10_72,"(163, 196)"
chr_10_72,"(80, 145)"
chr_10_73,"(36, 125)"
chr_10_73,"(125, 180)"
chr_10_73,"(134, 180)"
chr_10_73,"(180, 196)"
chr_10_73,"(113, 180)"
chr_10_73,"(36, 65)"
chr_10_73,"(140, 180)"
chr_10_73,"(166, 180)"
chr_10_73,"(0, 36)"
chr_10_73,"(180, 196)"
chr_10_73,"(0, 102)"
chr_10_73,"(0, 21)"
chr_10_73,"(113, 134)"
chr_10_73,"(180, 196)"
chr_10_73,"(134, 196)"
chr_10_73,"(105, 134)"
chr_10_73,"(180, 196)"
chr_10_73,"(70, 134)"
chr_10_73,"(36, 134)"
chr_10_73,"(70, 125)"
chr_10_73,"(180, 196)"
chr_10_73,"(180, 196)"
chr_10_73,"(0, 21)"
chr_10_73,"(0, 21)"
chr_10_73,"(36, 70)"
chr_10_73,"(65, 134)"
chr_10_73,"(0, 47)"
chr_10_73,"(180, 191)"
chr_10_73,"(125, 191)"
chr_10_74,"(0, 27)"
chr_10_74,"(27, 82)"
chr_10_74,"(36, 82)"
chr_10_74,"(82, 173)"
chr_10_74,"(15, 82)"
chr_10_74,"(42, 82)"
chr_10_74,"(68, 82)"
chr_10_74,"(82, 163)"
chr_10_74,"(0, 4)"
chr_10_74,"(15, 36)"
chr_10_74,"(82, 193)"
chr_10_74,"(36, 163)"
chr_10_74,"(7, 36)"
chr_10_74,"(145, 163)"
chr_10_74,"(82, 112)"
chr_10_74,"(0, 36)"
chr_10_74,"(0, 36)"
chr_10_74,"(0, 27)"
chr_10_74,"(82, 145)"
chr_10_74,"(145, 173)"
chr_10_74,"(82, 116)"
chr_10_74,"(0, 36)"
chr_10_74,"(82, 93)"
chr_10_74,"(27, 93)"
chr_10_75,"(99, 196)"
chr_10_75,"(160, 196)"
chr_10_75,"(0, 75)"
chr_10_75,"(129, 160)"
chr_10_75,"(0, 65)"
chr_10_75,"(0, 95)"
chr_10_75,"(0, 65)"
chr_10_75,"(129, 156)"
chr_10_75,"(47, 65)"
chr_10_75,"(0, 14)"
chr_10_75,"(129, 174)"
chr_10_75,"(0, 47)"
chr_10_75,"(47, 75)"
chr_10_75,"(0, 18)"
chr_10_75,"(174, 196)"
chr_10_76,"(1, 174)"
chr_10_76,"(174, 196)"
chr_10_76,"(62, 178)"
chr_10_76,"(31, 62)"
chr_10_76,"(174, 196)"
chr_10_76,"(31, 58)"
chr_10_76,"(31, 76)"
chr_10_76,"(76, 118)"
chr_10_76,"(190, 196)"
chr_10_76,"(174, 196)"
chr_10_77,"(0, 76)"
chr_10_77,"(76, 157)"
chr_10_77,"(126, 196)"
chr_10_77,"(0, 80)"
chr_10_77,"(76, 196)"
chr_10_77,"(117, 196)"
chr_10_77,"(0, 20)"
chr_10_77,"(92, 157)"
chr_10_77,"(117, 196)"
chr_10_77,"(76, 142)"
chr_10_77,"(195, 196)"
chr_10_78,"(161, 196)"
chr_10_78,"(167, 196)"
chr_10_78,"(0, 59)"
chr_10_78,"(28, 167)"
chr_10_78,"(0, 111)"
chr_10_78,"(164, 196)"
chr_10_78,"(153, 164)"
chr_10_78,"(19, 167)"
chr_10_78,"(0, 59)"
chr_10_78,"(19, 164)"
chr_10_78,"(0, 44)"
chr_10_78,"(97, 111)"
chr_10_79,"(63, 170)"
chr_10_79,"(161, 196)"
chr_10_79,"(69, 170)"
chr_10_79,"(0, 69)"
chr_10_79,"(161, 196)"
chr_10_79,"(0, 13)"
chr_10_79,"(66, 170)"
chr_10_79,"(55, 66)"
chr_10_79,"(195, 196)"
chr_10_79,"(0, 69)"
chr_10_79,"(195, 196)"
chr_10_79,"(0, 66)"
chr_10_79,"(0, 13)"
chr_10_80,"(0, 72)"
chr_10_80,"(63, 145)"
chr_10_80,"(0, 72)"
chr_10_80,"(63, 154)"
chr_10_80,"(0, 72)"
chr_10_80,"(178, 193)"
chr_10_80,"(193, 196)"
chr_10_80,"(193, 196)"
chr_10_80,"(97, 178)"
chr_10_80,"(97, 196)"
chr_10_80,"(178, 196)"
chr_10_80,"(193, 196)"
chr_10_80,"(178, 196)"
chr_10_80,"(178, 196)"
chr_10_81,"(0, 47)"
chr_10_81,"(0, 56)"
chr_10_81,"(80, 95)"
chr_10_81,"(95, 186)"
chr_10_81,"(95, 112)"
chr_10_81,"(0, 80)"
chr_10_81,"(0, 112)"
chr_10_81,"(80, 112)"
chr_10_81,"(163, 186)"
chr_10_81,"(95, 196)"
chr_10_81,"(80, 196)"
chr_10_81,"(80, 186)"
chr_10_81,"(186, 196)"
chr_10_82,"(0, 88)"
chr_10_82,"(0, 14)"
chr_10_82,"(128, 183)"
chr_10_82,"(0, 14)"
chr_10_82,"(0, 14)"
chr_10_82,"(65, 88)"
chr_10_82,"(116, 196)"
chr_10_82,"(183, 196)"
chr_10_82,"(123, 183)"
chr_10_82,"(116, 128)"
chr_10_82,"(0, 116)"
chr_10_82,"(123, 193)"
chr_10_82,"(0, 116)"
chr_10_82,"(116, 196)"
chr_10_82,"(0, 88)"
chr_10_82,"(88, 183)"
chr_10_83,"(30, 85)"
chr_10_83,"(18, 120)"
chr_10_83,"(85, 149)"
chr_10_83,"(25, 85)"
chr_10_83,"(18, 30)"
chr_10_83,"(0, 18)"
chr_10_83,"(25, 95)"
chr_10_83,"(0, 18)"
chr_10_83,"(18, 105)"
chr_10_83,"(0, 85)"
chr_10_84,"(143, 173)"
chr_10_84,"(143, 163)"
chr_10_84,"(0, 22)"
chr_10_84,"(182, 196)"
chr_10_84,"(0, 51)"
chr_10_84,"(143, 168)"
chr_10_84,"(0, 7)"
chr_10_85,"(45, 75)"
chr_10_85,"(108, 172)"
chr_10_85,"(45, 65)"
chr_10_85,"(84, 178)"
chr_10_85,"(178, 196)"
chr_10_85,"(45, 70)"
chr_10_86,"(10, 74)"
chr_10_86,"(179, 195)"
chr_10_86,"(0, 80)"
chr_10_86,"(80, 124)"
chr_10_86,"(124, 143)"
chr_10_86,"(179, 196)"
chr_10_87,"(108, 196)"
chr_10_87,"(101, 196)"
chr_10_87,"(108, 196)"
chr_10_87,"(81, 97)"
chr_10_87,"(101, 196)"
chr_10_87,"(108, 196)"
chr_10_87,"(101, 196)"
chr_10_87,"(0, 26)"
chr_10_87,"(26, 45)"
chr_10_87,"(81, 196)"
chr_10_88,"(110, 183)"
chr_10_88,"(142, 166)"
chr_10_88,"(110, 142)"
chr_10_88,"(142, 171)"
chr_10_88,"(134, 166)"
chr_10_88,"(142, 174)"
chr_10_88,"(134, 171)"
chr_10_88,"(134, 183)"
chr_10_88,"(110, 134)"
chr_10_88,"(142, 183)"
chr_10_88,"(110, 166)"
chr_10_88,"(110, 196)"
chr_10_88,"(134, 174)"
chr_10_88,"(10, 134)"
chr_10_88,"(3, 134)"
chr_10_88,"(110, 174)"
chr_10_88,"(10, 110)"
chr_10_88,"(3, 110)"
chr_10_88,"(10, 142)"
chr_10_88,"(128, 171)"
chr_10_88,"(128, 183)"
chr_10_88,"(3, 142)"
chr_10_88,"(0, 110)"
chr_10_89,"(12, 85)"
chr_10_89,"(188, 196)"
chr_10_89,"(44, 68)"
chr_10_89,"(12, 44)"
chr_10_89,"(44, 73)"
chr_10_89,"(36, 68)"
chr_10_89,"(44, 76)"
chr_10_89,"(36, 73)"
chr_10_89,"(36, 85)"
chr_10_89,"(12, 36)"
chr_10_89,"(44, 85)"
chr_10_89,"(12, 68)"
chr_10_89,"(12, 100)"
chr_10_89,"(36, 76)"
chr_10_89,"(0, 36)"
chr_10_89,"(0, 36)"
chr_10_89,"(12, 76)"
chr_10_89,"(0, 12)"
chr_10_89,"(0, 12)"
chr_10_89,"(188, 196)"
chr_10_89,"(0, 44)"
chr_10_89,"(30, 73)"
chr_10_89,"(30, 85)"
chr_10_89,"(0, 44)"
chr_10_89,"(0, 12)"
chr_10_90,"(90, 134)"
chr_10_90,"(181, 196)"
chr_10_90,"(171, 196)"
chr_10_90,"(0, 2)"
chr_10_90,"(134, 171)"
chr_10_90,"(171, 196)"
chr_10_90,"(90, 148)"
chr_10_90,"(134, 196)"
chr_10_91,"(136, 196)"
chr_10_91,"(0, 36)"
chr_10_91,"(158, 196)"
chr_10_91,"(158, 196)"
chr_10_91,"(158, 196)"
chr_10_91,"(158, 196)"
chr_10_91,"(158, 196)"
chr_10_91,"(101, 158)"
chr_10_91,"(158, 196)"
chr_10_91,"(158, 196)"
chr_10_91,"(83, 101)"
chr_10_91,"(170, 196)"
chr_10_91,"(158, 196)"
chr_10_91,"(73, 101)"
chr_10_91,"(36, 73)"
chr_10_91,"(158, 196)"
chr_10_91,"(73, 158)"
chr_10_91,"(136, 196)"
chr_10_91,"(184, 196)"
chr_10_91,"(0, 50)"
chr_10_91,"(158, 175)"
chr_10_91,"(36, 158)"
chr_10_91,"(175, 196)"
chr_10_91,"(136, 158)"
chr_10_92,"(169, 196)"
chr_10_92,"(38, 145)"
chr_10_92,"(169, 196)"
chr_10_92,"(169, 196)"
chr_10_92,"(60, 169)"
chr_10_92,"(60, 123)"
chr_10_92,"(169, 196)"
chr_10_92,"(169, 196)"
chr_10_92,"(60, 98)"
chr_10_92,"(60, 145)"
chr_10_92,"(60, 195)"
chr_10_92,"(3, 60)"
chr_10_92,"(145, 196)"
chr_10_92,"(60, 106)"
chr_10_92,"(60, 196)"
chr_10_92,"(0, 3)"
chr_10_92,"(72, 169)"
chr_10_92,"(60, 127)"
chr_10_92,"(169, 196)"
chr_10_92,"(0, 3)"
chr_10_92,"(169, 185)"
chr_10_92,"(60, 185)"
chr_10_92,"(0, 60)"
chr_10_92,"(38, 169)"
chr_10_92,"(86, 169)"
chr_10_92,"(169, 196)"
chr_10_92,"(60, 77)"
chr_10_92,"(0, 60)"
chr_10_92,"(145, 196)"
chr_10_92,"(77, 98)"
chr_10_92,"(188, 196)"
chr_10_92,"(38, 60)"
chr_10_93,"(71, 125)"
chr_10_93,"(0, 47)"
chr_10_93,"(189, 196)"
chr_10_93,"(189, 196)"
chr_10_93,"(71, 196)"
chr_10_93,"(71, 111)"
chr_10_93,"(175, 192)"
chr_10_93,"(189, 196)"
chr_10_93,"(0, 71)"
chr_10_93,"(0, 25)"
chr_10_93,"(111, 175)"
chr_10_93,"(71, 158)"
chr_10_93,"(71, 192)"
chr_10_93,"(189, 196)"
chr_10_93,"(0, 47)"
chr_10_93,"(0, 97)"
chr_10_93,"(192, 196)"
chr_10_93,"(47, 111)"
chr_10_93,"(0, 8)"
chr_10_93,"(192, 196)"
chr_10_93,"(0, 125)"
chr_10_93,"(0, 71)"
chr_10_93,"(189, 196)"
chr_10_93,"(175, 196)"
chr_10_93,"(0, 29)"
chr_10_93,"(111, 125)"
chr_10_93,"(71, 196)"
chr_10_93,"(192, 196)"
chr_10_93,"(71, 87)"
chr_10_93,"(0, 87)"
chr_10_93,"(0, 71)"
chr_10_93,"(0, 71)"
chr_10_93,"(71, 196)"
chr_10_93,"(111, 158)"
chr_10_93,"(128, 175)"
chr_10_93,"(47, 125)"
chr_10_93,"(192, 196)"
chr_10_93,"(90, 111)"
chr_10_94,"(0, 27)"
chr_10_94,"(174, 196)"
chr_10_94,"(91, 145)"
chr_10_94,"(91, 152)"
chr_10_94,"(152, 196)"
chr_10_94,"(170, 196)"
chr_10_94,"(0, 130)"
chr_10_94,"(0, 13)"
chr_10_94,"(77, 94)"
chr_10_94,"(91, 130)"
chr_10_94,"(174, 196)"
chr_10_94,"(13, 77)"
chr_10_94,"(0, 60)"
chr_10_94,"(0, 94)"
chr_10_94,"(91, 119)"
chr_10_94,"(170, 196)"
chr_10_94,"(94, 119)"
chr_10_94,"(0, 13)"
chr_10_94,"(94, 145)"
chr_10_94,"(0, 27)"
chr_10_94,"(193, 196)"
chr_10_94,"(91, 115)"
chr_10_94,"(77, 130)"
chr_10_94,"(13, 27)"
chr_10_94,"(130, 145)"
chr_10_94,"(0, 145)"
chr_10_94,"(94, 115)"
chr_10_94,"(145, 174)"
chr_10_94,"(152, 174)"
chr_10_94,"(170, 196)"
chr_10_94,"(130, 174)"
chr_10_94,"(145, 182)"
chr_10_94,"(0, 152)"
chr_10_94,"(193, 196)"
chr_10_94,"(130, 152)"
chr_10_94,"(174, 196)"
chr_10_94,"(174, 193)"
chr_10_94,"(13, 60)"
chr_10_94,"(30, 77)"
chr_10_94,"(145, 196)"
chr_10_94,"(193, 196)"
chr_10_94,"(0, 27)"
chr_10_94,"(174, 196)"
chr_10_94,"(152, 196)"
chr_10_94,"(130, 182)"
chr_10_94,"(94, 130)"
chr_10_94,"(0, 13)"
chr_10_94,"(145, 196)"
chr_10_95,"(76, 140)"
chr_10_95,"(0, 47)"
chr_10_95,"(0, 54)"
chr_10_95,"(54, 140)"
chr_10_95,"(72, 157)"
chr_10_95,"(0, 32)"
chr_10_95,"(0, 32)"
chr_10_95,"(76, 123)"
chr_10_95,"(140, 196)"
chr_10_95,"(0, 21)"
chr_10_95,"(72, 153)"
chr_10_95,"(0, 21)"
chr_10_95,"(0, 47)"
chr_10_95,"(95, 140)"
chr_10_95,"(140, 183)"
chr_10_95,"(123, 140)"
chr_10_95,"(0, 17)"
chr_10_95,"(0, 32)"
chr_10_95,"(32, 47)"
chr_10_95,"(0, 47)"
chr_10_95,"(0, 17)"
chr_10_95,"(47, 76)"
chr_10_95,"(149, 196)"
chr_10_95,"(54, 76)"
chr_10_95,"(117, 140)"
chr_10_95,"(72, 170)"
chr_10_95,"(140, 192)"
chr_10_95,"(140, 196)"
chr_10_95,"(32, 76)"
chr_10_95,"(149, 196)"
chr_10_95,"(47, 84)"
chr_10_95,"(0, 54)"
chr_10_95,"(95, 123)"
chr_10_95,"(32, 54)"
chr_10_95,"(76, 153)"
chr_10_95,"(76, 95)"
chr_10_95,"(47, 157)"
chr_10_95,"(95, 117)"
chr_10_95,"(76, 149)"
chr_10_95,"(54, 153)"
chr_10_95,"(32, 84)"
chr_10_95,"(0, 32)"
chr_10_95,"(47, 140)"
chr_10_96,"(0, 42)"
chr_10_96,"(0, 42)"
chr_10_96,"(0, 59)"
chr_10_96,"(0, 25)"
chr_10_96,"(42, 145)"
chr_10_96,"(0, 55)"
chr_10_96,"(0, 42)"
chr_10_96,"(42, 85)"
chr_10_96,"(25, 42)"
chr_10_96,"(118, 154)"
chr_10_96,"(191, 196)"
chr_10_96,"(51, 154)"
chr_10_96,"(137, 154)"
chr_10_96,"(19, 42)"
chr_10_96,"(0, 72)"
chr_10_96,"(42, 94)"
chr_10_96,"(42, 154)"
chr_10_96,"(118, 137)"
chr_10_96,"(51, 145)"
chr_10_96,"(0, 25)"
chr_10_96,"(0, 55)"
chr_10_96,"(118, 145)"
chr_10_96,"(0, 59)"
chr_10_96,"(0, 19)"
chr_10_96,"(0, 51)"
chr_10_96,"(0, 55)"
chr_10_96,"(182, 196)"
chr_10_96,"(0, 42)"
chr_10_97,"(102, 153)"
chr_10_97,"(153, 183)"
chr_10_97,"(0, 47)"
chr_10_97,"(102, 178)"
chr_10_97,"(178, 196)"
chr_10_97,"(153, 178)"
chr_10_97,"(178, 196)"
chr_10_97,"(153, 196)"
chr_10_97,"(102, 183)"
chr_10_97,"(129, 196)"
chr_10_97,"(102, 129)"
chr_10_97,"(102, 137)"
chr_10_97,"(102, 196)"
chr_10_97,"(20, 56)"
chr_10_97,"(145, 183)"
chr_10_97,"(93, 153)"
chr_10_97,"(0, 56)"
chr_10_97,"(39, 56)"
chr_10_97,"(0, 56)"
chr_10_97,"(20, 39)"
chr_10_97,"(129, 153)"
chr_10_97,"(0, 47)"
chr_10_97,"(20, 47)"
chr_10_97,"(129, 196)"
chr_10_97,"(102, 196)"
chr_10_97,"(84, 153)"
chr_10_97,"(153, 196)"
chr_10_98,"(4, 55)"
chr_10_98,"(55, 85)"
chr_10_98,"(157, 196)"
chr_10_98,"(4, 80)"
chr_10_98,"(80, 128)"
chr_10_98,"(55, 80)"
chr_10_98,"(80, 131)"
chr_10_98,"(55, 131)"
chr_10_98,"(4, 85)"
chr_10_98,"(131, 196)"
chr_10_98,"(31, 128)"
chr_10_98,"(4, 31)"
chr_10_98,"(4, 39)"
chr_10_98,"(4, 128)"
chr_10_98,"(177, 196)"
chr_10_98,"(157, 186)"
chr_10_98,"(47, 85)"
chr_10_98,"(128, 157)"
chr_10_98,"(0, 55)"
chr_10_98,"(157, 177)"
chr_10_98,"(31, 55)"
chr_10_98,"(157, 170)"
chr_10_98,"(131, 157)"
chr_10_98,"(131, 196)"
chr_10_98,"(31, 131)"
chr_10_98,"(4, 131)"
chr_10_98,"(0, 55)"
chr_10_98,"(131, 196)"
chr_10_98,"(55, 128)"
chr_10_99,"(101, 117)"
chr_10_99,"(59, 101)"
chr_10_99,"(187, 196)"
chr_10_99,"(0, 30)"
chr_10_99,"(0, 33)"
chr_10_99,"(0, 33)"
chr_10_99,"(33, 101)"
chr_10_99,"(160, 196)"
chr_10_99,"(0, 30)"
chr_10_99,"(0, 30)"
chr_10_99,"(79, 101)"
chr_10_99,"(59, 88)"
chr_10_99,"(30, 59)"
chr_10_99,"(59, 79)"
chr_10_99,"(172, 196)"
chr_10_99,"(59, 72)"
chr_10_99,"(172, 196)"
chr_10_99,"(33, 59)"
chr_10_99,"(33, 129)"
chr_10_99,"(0, 33)"
chr_10_99,"(0, 33)"
chr_10_99,"(33, 134)"
chr_10_99,"(187, 196)"
chr_10_99,"(0, 30)"
chr_10_100,"(101, 168)"
chr_10_100,"(3, 19)"
chr_10_100,"(0, 3)"
chr_10_100,"(89, 168)"
chr_10_100,"(121, 196)"
chr_10_100,"(0, 3)"
chr_10_100,"(62, 196)"
chr_10_100,"(0, 3)"
chr_10_100,"(74, 111)"
chr_10_100,"(74, 196)"
chr_10_100,"(0, 31)"
chr_10_100,"(0, 36)"
chr_10_100,"(89, 101)"
chr_10_101,"(3, 70)"
chr_10_101,"(174, 196)"
chr_10_101,"(177, 196)"
chr_10_101,"(0, 70)"
chr_10_101,"(23, 138)"
chr_10_101,"(138, 174)"
chr_10_101,"(0, 162)"
chr_10_101,"(138, 196)"
chr_10_101,"(138, 162)"
chr_10_101,"(174, 196)"
chr_10_101,"(0, 13)"
chr_10_101,"(174, 196)"
chr_10_101,"(174, 196)"
chr_10_101,"(0, 138)"
chr_10_101,"(116, 174)"
chr_10_101,"(0, 3)"
chr_10_102,"(76, 156)"
chr_10_102,"(79, 146)"
chr_10_102,"(0, 40)"
chr_10_102,"(121, 156)"
chr_10_102,"(129, 156)"
chr_10_102,"(40, 76)"
chr_10_102,"(126, 156)"
chr_10_102,"(129, 159)"
chr_10_102,"(0, 64)"
chr_10_102,"(121, 159)"
chr_10_102,"(126, 159)"
chr_10_102,"(129, 196)"
chr_10_102,"(40, 129)"
chr_10_102,"(114, 156)"
chr_10_102,"(40, 64)"
chr_10_102,"(76, 129)"
chr_10_102,"(156, 189)"
chr_10_102,"(159, 189)"
chr_10_102,"(76, 126)"
chr_10_102,"(129, 196)"
chr_10_102,"(76, 108)"
chr_10_102,"(0, 40)"
chr_10_102,"(146, 196)"
chr_10_102,"(18, 76)"
chr_10_103,"(106, 182)"
chr_10_103,"(182, 196)"
chr_10_103,"(182, 196)"
chr_10_103,"(112, 182)"
chr_10_103,"(121, 182)"
chr_10_103,"(162, 196)"
chr_10_103,"(106, 162)"
chr_10_103,"(182, 196)"
chr_10_103,"(187, 196)"
chr_10_103,"(162, 196)"
chr_10_103,"(0, 58)"
chr_10_103,"(0, 48)"
chr_10_103,"(187, 196)"
chr_10_103,"(187, 196)"
chr_10_103,"(121, 162)"
chr_10_103,"(106, 187)"
chr_10_103,"(182, 196)"
chr_10_103,"(162, 196)"
chr_10_103,"(23, 58)"
chr_10_103,"(187, 196)"
chr_10_103,"(31, 58)"
chr_10_103,"(28, 58)"
chr_10_103,"(31, 61)"
chr_10_103,"(162, 187)"
chr_10_103,"(121, 187)"
chr_10_103,"(23, 61)"
chr_10_103,"(187, 196)"
chr_10_103,"(28, 61)"
chr_10_103,"(31, 112)"
chr_10_103,"(0, 31)"
chr_10_103,"(16, 58)"
chr_10_103,"(187, 196)"
chr_10_103,"(121, 196)"
chr_10_103,"(182, 196)"
chr_10_103,"(106, 121)"
chr_10_103,"(162, 182)"
chr_10_103,"(0, 31)"
chr_10_103,"(106, 126)"
chr_10_103,"(58, 91)"
chr_10_103,"(61, 91)"
chr_10_103,"(0, 28)"
chr_10_103,"(31, 196)"
chr_10_103,"(0, 10)"
chr_10_103,"(126, 187)"
chr_10_103,"(149, 162)"
chr_10_103,"(126, 162)"
chr_10_103,"(48, 196)"
chr_10_104,"(8, 84)"
chr_10_104,"(188, 196)"
chr_10_104,"(84, 122)"
chr_10_104,"(188, 196)"
chr_10_104,"(84, 118)"
chr_10_104,"(118, 178)"
chr_10_104,"(14, 84)"
chr_10_104,"(23, 84)"
chr_10_104,"(64, 118)"
chr_10_104,"(8, 64)"
chr_10_104,"(84, 113)"
chr_10_104,"(122, 168)"
chr_10_104,"(89, 118)"
chr_10_104,"(178, 196)"
chr_10_104,"(113, 168)"
chr_10_104,"(64, 122)"
chr_10_104,"(122, 178)"
chr_10_104,"(107, 168)"
chr_10_104,"(89, 178)"
chr_10_104,"(89, 122)"
chr_10_104,"(23, 64)"
chr_10_104,"(8, 89)"
chr_10_104,"(188, 196)"
chr_10_104,"(84, 129)"
chr_10_104,"(64, 129)"
chr_10_104,"(89, 168)"
chr_10_104,"(178, 196)"
chr_10_104,"(64, 89)"
chr_10_104,"(23, 89)"
chr_10_104,"(178, 196)"
chr_10_104,"(118, 129)"
chr_10_104,"(154, 168)"
chr_10_104,"(89, 113)"
chr_10_104,"(107, 178)"
chr_10_104,"(0, 14)"
chr_10_104,"(107, 118)"
chr_10_104,"(122, 154)"
chr_10_104,"(89, 129)"
chr_10_104,"(23, 118)"
chr_10_104,"(84, 178)"
chr_10_104,"(8, 23)"
chr_10_104,"(188, 196)"
chr_10_104,"(64, 84)"
chr_10_104,"(113, 178)"
chr_10_104,"(8, 28)"
chr_10_104,"(178, 196)"
chr_10_104,"(154, 196)"
chr_10_104,"(0, 118)"
chr_10_104,"(178, 196)"
chr_10_104,"(28, 89)"
chr_10_104,"(188, 196)"
chr_10_104,"(118, 168)"
chr_10_104,"(113, 196)"
chr_10_104,"(51, 64)"
chr_10_104,"(28, 64)"
chr_10_104,"(178, 196)"
chr_10_104,"(0, 118)"
